"time","od","flu","growth_rate","production_rate","phi","Condition"
0,0.0956666666666666,1.33333333333333,0.873568939771031,26.3520042163207,13.9372822299652,"0"
0.264444444444444,0.117766666666667,2,1.08639549791046,21.4068078406002,16.9827342202095,"0"
0.528888888888889,0.1516,2.66666666666667,1.24304339149908,66.5173721203521,17.5901495162709,"0"
0.793333333333333,0.201433333333333,5.33333333333333,0.480068848583526,24.1970185777987,26.4769154393513,"0"
1.13527777777778,0.2345,7,0.742621773459193,59.0660846569133,29.8507462686567,"0"
1.4,0.2806,10.6666666666667,0.611578163961408,49.4658809086433,38.0137799952483,"0"
1.66416666666667,0.325933333333333,14.3333333333333,0.465631128704294,77.3473635721419,43.9762732665167,"0"
1.92861111111111,0.366066666666667,21,0.369129622346116,79.1975868839614,57.3665998907303,"0"
2.19305555555556,0.4018,28.6666666666667,0.275416775927883,65.9492849998351,71.3456114152978,"0"
2.45722222222222,0.431033333333333,35.6666666666667,0.163472704834776,73.1094386559821,82.7468873250329,"0"
2.72166666666667,0.449666666666667,44,0.149848117427794,70.1536130279936,97.8502594514455,"0"
2.98583333333333,0.467466666666667,52.3333333333333,0.160169601211848,48.5362427914691,111.950941243582,"0"
3.25027777777778,0.487266666666667,58.3333333333333,0.0388033171949858,43.9770928209839,119.715419346012,"0"
3.51472222222222,0.492266666666667,64,0.0251203898957929,20.5064407312597,130.010834236186,"0"
3.77888888888889,0.495533333333333,66.6666666666667,0.0277266833007924,12.7186620645836,134.535180949818,"0"
4.04333333333333,0.499166666666667,68.3333333333333,0.0364013629445502,7.58361728011458,136.894824707846,"0"
4.3075,0.503966666666667,69.3333333333333,0.0422697023779421,12.5058291059,137.575236457438,"0"
4.57194444444444,0.5096,71,0.0472938508089474,14.8567070604024,139.324960753532,"0"
4.83611111111111,0.515966666666667,73,0.0618077840348619,14.6579724983863,141.482007881646,"0"
5.10055555555556,0.5244,75,0.0519200815337575,2.40370747841467,143.020594965675,"0"
5.365,0.5316,75.3333333333333,0.0384530481161573,7.12093483632533,141.710559317783,"0"
5.62916666666667,0.537,76.3333333333333,0.0516407680390589,4.69461527627813,142.147734326505,"0"
5.89361111111111,0.544333333333333,77,0.0398716534566053,4.63623877402397,141.457440293938,"0"
6.15777777777778,0.550066666666667,77.6666666666667,0.0160408364048562,6.8746441735099,141.195006665859,"0"
6.42222222222222,0.5524,78.6666666666667,0.0148321457475104,4.56373715307986,142.408882452329,"0"
6.68666666666667,0.554566666666667,79.3333333333333,0.0127419235260847,9.10137394720336,143.054637254313,"0"
6.95083333333333,0.556433333333333,80.6666666666667,0.000226532834424106,-4.53065668848266,144.970945905469,"0"
7.21527777777778,0.556466666666667,80,-0.0038548767403158,2.26757455312716,143.764226668264,"0"
7.47944444444444,0.5559,80.3333333333333,0.00317450239674896,6.80250513589139,144.510403549799,"0"
7.74388888888889,0.556366666666667,81.3333333333333,0.002492159766069,4.53119957467144,146.186567611288,"0"
8.00833333333333,0.556733333333333,82,0.00498627452387707,2.266488419944,147.287749970063,"0"
8.2725,0.557466666666667,82.3333333333333,0.0049744844122767,6.78338783492353,147.691939727338,"0"
8.53694444444444,0.5582,83.3333333333333,0.0124329328045193,9.0421329487413,149.289382539114,"0"
8.80111111111111,0.560033333333333,84.6666666666667,0.00900306554381822,4.50153277190879,151.181477293018,"0"
9.06555555555556,0.561366666666667,85.3333333333333,0.00965530799933502,0,152.009975654652,"0"
9.33,0.5628,85.3333333333333,0.0114344904589269,4.48411390546147,151.622838190002,"0"
9.59416666666667,0.5645,86,0.0111647847801649,4.46591391206618,152.347209920283,"0"
9.85861111111111,0.566166666666667,86.6666666666667,0.0102521337717734,8.91489893197652,153.07624374448,"0"
10.1227777777778,0.5677,88,0.0119899994523088,2.22037026894601,155.011449709354,"0"
10.3872222222222,0.5695,88.3333333333333,0.0159528946471943,4.43135962422074,155.106818846942,"0"
10.6513888888889,0.5719,89,0.0121223520007759,6.61219200042317,155.62161216996,"0"
10.9158333333333,0.573733333333333,90,0.0195534872094318,4.39404206953525,156.867301882408,"0"
11.1802777777778,0.5767,90.6666666666667,0.0118152941324485,2.18801743193485,157.216345875961,"0"
11.4444444444444,0.5785,91,0.0161239949739616,2.17891823972455,157.303370786517,"0"
11.7088888888889,0.580966666666667,91.3333333333333,0.0156380288626615,2.17194845314743,157.209248952895,"0"
11.9730555555556,0.583366666666667,91.6666666666667,0.0146930379488517,2.16074087483113,157.133878064111,"0"
12.2375,0.585633333333333,92,0.0126990291819387,4.30475565489449,157.094883032614,"0"
12.5019444444444,0.5876,92.6666666666667,0.0109518911339067,8.58971853639779,157.703653278875,"0"
12.7661111111111,0.5893,94,0.0126200149158595,2.13898557895921,159.511284574919,"0"
13.0305555555556,0.591266666666667,94.3333333333333,0.0119510306519039,4.2682252328228,159.544480775736,"0"
13.2947222222222,0.593133333333333,95,0.00913819501049875,2.12516163034842,160.166348207261,"0"
13.5591666666667,0.594566666666667,95.3333333333333,0.0248044500078435,4.24007692441782,160.340864495151,"0"
13.8236111111111,0.598466666666667,96,0.0347892212450399,4.21687530242906,160.4099365044,"0"
14.0877777777778,0.603966666666667,96.6666666666667,0.0229574693169946,2.08704266518128,160.05298305646,"0"
14.3522222222222,0.607633333333333,97,0.0236735828254382,0,159.635745241099,"0"
14.6163888888889,0.611433333333333,97,0.0092770030653054,4.12311247346894,158.643624270839,"0"
14.8808333333333,0.612933333333333,97.6666666666667,0.00041130221938673,4.11302219386769,159.343049815097,"0"
15.1452777777778,0.613,98.3333333333333,-0.000617534903587296,0,160.413268080479,"0"
15.4094444444444,0.6129,98.3333333333333,-0.00329059670858096,-2.05662294286287,160.439440909338,"0"
15.6738888888889,0.612366666666667,98,-0.00206057860703834,0,160.03483751565,"0"
15.9380555555556,0.612033333333333,98,-0.0024714422558956,8.23814085298621,160.121997712543,"0"
16.2025,0.611633333333333,99.3333333333333,-0.000825219676057181,0,162.406670663251,"0"
16.4666666666667,0.6115,99.3333333333333,0,-2.06133148271569,162.442082311256,"0"
16.7311111111111,0.6115,99,NA,NA,161.896974652494,"0"
0,0.107166666666667,1.66666666666667,0.940967366728963,23.5241841682241,15.552099533437,"10(pre)"
0.264444444444444,0.133833333333333,2.33333333333333,1.24041148215201,28.2553868371757,17.4346201743462,"10(pre)"
0.528888888888889,0.177733333333333,3.33333333333333,1.04892294502197,49.6447641322095,18.754688672168,"10(pre)"
0.793333333333333,0.227033333333333,5.66666666666667,0.40403891015406,34.349747940834,24.9596241374248,"10(pre)"
1.13527777777778,0.2584,8.33333333333333,0.626666969875154,43.856941904171,32.249742002064,"10(pre)"
1.4,0.301266666666667,11.3333333333333,0.524389486242106,58.6378019759543,37.6189422438593,"10(pre)"
1.66416666666667,0.343,16,0.411593208712056,88.198544724012,46.6472303206997,"10(pre)"
1.92861111111111,0.380333333333333,24,0.339375013809205,69.5983915038408,63.102541630149,"10(pre)"
2.19305555555556,0.414466666666667,31,0.227117159675642,76.1116486848668,74.7949171626186,"10(pre)"
2.45722222222222,0.439333333333333,39.3333333333333,0.147186340393517,68.8591066168501,89.5295902883156,"10(pre)"
2.72166666666667,0.456433333333333,47.3333333333333,0.14817951376754,55.2908633460971,103.702621777551,"10(pre)"
2.98583333333333,0.4743,54,0.0520891468541876,42.5217525340307,113.851992409867,"10(pre)"
3.25027777777778,0.480833333333333,59.3333333333333,0.0330308899989804,26.2149920626829,123.396880415945,"10(pre)"
3.51472222222222,0.485033333333333,62.6666666666667,0.0398034369270541,15.6091909517857,129.20074221703,"10(pre)"
3.77888888888889,0.490133333333333,64.6666666666667,0.0519495066797112,2.57175775642136,131.936887921654,"10(pre)"
4.04333333333333,0.496866666666667,65,0.0624735196505887,12.6978698476806,130.819804105729,"10(pre)"
4.3075,0.505066666666667,66.6666666666667,0.0683826857036374,12.4785922816856,131.995776135164,"10(pre)"
4.57194444444444,0.5142,68.3333333333333,0.0694472562812348,14.7237999182829,132.892519123558,"10(pre)"
4.83611111111111,0.523633333333333,70.3333333333333,0.0811235436946438,21.6650413427832,134.317906932332,"10(pre)"
5.10055555555556,0.534866666666667,73.3333333333333,0.0553817438729193,-2.35666995203911,137.1058207653,"10(pre)"
5.365,0.5427,73,0.0346439318770095,6.97528829738445,134.512622074811,"10(pre)"
5.62916666666667,0.547666666666667,74,0.0246270145307061,4.60318028611325,135.11868533171,"10(pre)"
5.89361111111111,0.551233333333333,74.6666666666667,0.0244933977512234,6.86730778071695,135.453830803652,"10(pre)"
6.15777777777778,0.5548,75.6666666666667,0.013404785129625,2.27199747959743,136.385484258592,"10(pre)"
6.42222222222222,0.556766666666667,76,0.0160742019372555,4.52794420767772,136.502424714123,"10(pre)"
6.68666666666667,0.559133333333333,76.6666666666667,0.00609325157343184,11.2837992100587,137.116966734232,"10(pre)"
6.95083333333333,0.560033333333333,78.3333333333333,0.00607706924207702,-4.50153277190878,139.872626629367,"10(pre)"
7.21527777777778,0.560933333333333,77.6666666666667,-0.000674855412227105,6.74855412227929,138.459710007131,"10(pre)"
7.47944444444444,0.560833333333333,78.6666666666667,0.0103387566021947,4.49511156617173,140.267459138187,"10(pre)"
7.74388888888889,0.562366666666667,79.3333333333333,0.0065001402137518,8.9657106396587,141.070475964673,"10(pre)"
8.00833333333333,0.563333333333333,80.6666666666667,0.015007559778247,2.23993429526063,143.195266272189,"10(pre)"
8.2725,0.565566666666667,81,0.0193900864406588,15.6012189752426,143.219190192727,"10(pre)"
8.53694444444444,0.568466666666667,83.3333333333333,0.021531161546973,8.87882950390652,146.59317462179,"10(pre)"
8.80111111111111,0.5717,84.6666666666667,0.0242531856191835,2.20483505628942,148.096320914232,"10(pre)"
9.06555555555556,0.575366666666667,85,0.0208124498858113,8.76313679402583,147.731881119286,"10(pre)"
9.33,0.578533333333333,86.3333333333333,0.0163581281357627,-2.18108375143494,149.227932703388,"10(pre)"
9.59416666666667,0.581033333333333,86,0.0132334501123035,6.50825415359189,148.012162239688,"10(pre)"
9.85861111111111,0.583066666666667,87,0.022506908971817,6.49237758802403,149.211067916762,"10(pre)"
10.1227777777778,0.586533333333333,88,0.012894450801461,4.29815026715394,150.034098658786,"10(pre)"
10.3872222222222,0.588533333333333,88.6666666666667,0.0261570940754904,2.14402410454831,150.657000453104,"10(pre)"
10.6513888888889,0.5926,89,0.0263757207236589,6.38122275572394,150.185622679716,"10(pre)"
10.9158333333333,0.596733333333333,90,0.0329525173939533,4.22468171717354,150.821137303095,"10(pre)"
11.1802777777778,0.601933333333333,90.6666666666667,0.0182377638405238,2.09629469431304,150.625761435375,"10(pre)"
11.4444444444444,0.604833333333333,91,0.00812780333957755,4.16810427670657,150.454670708184,"10(pre)"
11.7088888888889,0.606133333333333,91.6666666666667,0.00728619190302832,-2.08176911515104,151.231852177739,"10(pre)"
11.9730555555556,0.6073,91.3333333333333,0.00290582229928069,0,150.392447444975,"10(pre)"
12.2375,0.607766666666667,91.3333333333333,0.00435538664541622,8.29597456269854,150.276970328525,"10(pre)"
12.5019444444444,0.608466666666667,92.6666666666667,0.0045623291934806,0,152.29538731237,"10(pre)"
12.7661111111111,0.6092,92.6666666666667,0.0120008607513919,2.06911392265374,152.112059531626,"10(pre)"
13.0305555555556,0.611133333333333,93,0.00185826337029145,0,152.176284498746,"10(pre)"
13.2947222222222,0.611433333333333,93,0.00164924498938739,2.06155623673444,152.101619146268,"10(pre)"
13.5591666666667,0.6117,93.3333333333333,-0.00515164378649951,2.06065751459981,152.580240858809,"10(pre)"
13.8236111111111,0.610866666666667,93.6666666666667,-0.00557722372000142,2.06563841481528,153.334060897086,"10(pre)"
14.0877777777778,0.609966666666667,94,-0.00185986192936086,-2.0665132548456,154.106781791355,"10(pre)"
14.3522222222222,0.609666666666667,93.6666666666667,-0.00745093507510496,6.209112562587,153.635866593767,"10(pre)"
14.6163888888889,0.608466666666667,94.6666666666667,-0.00248592918048094,4.14321530080197,155.582338117673,"10(pre)"
14.8808333333333,0.608066666666667,95.3333333333333,-0.00393864376141886,-6.2189112022399,156.781054708914,"10(pre)"
15.1452777777778,0.607433333333333,94.3333333333333,-0.0027005079551595,4.1546276233228,155.298249464962,"10(pre)"
15.4094444444444,0.607,95,-0.00809879141112835,0,156.507413509061,"10(pre)"
15.6738888888889,0.6057,95,-0.00374986523921756,2.08325846623218,156.843321776457,"10(pre)"
15.9380555555556,0.6051,95.3333333333333,0.000208313369968688,6.24940109906133,157.549716300336,"10(pre)"
16.2025,0.605133333333333,96.3333333333333,-0.00229373022743702,-4.17041859534044,159.193566156219,"10(pre)"
16.4666666666667,0.604766666666667,95.6666666666667,-0.00646127381118414,2.08428187457528,158.187730805269,"10(pre)"
16.7311111111111,0.603733333333333,96,NA,NA,159.010600706714,"10(pre)"
0,0.1159,2,1.17893576757709,0,17.2562553925798,"250(pre)"
0.264444444444444,0.152033333333333,2,1.23535491811283,49.7458356287044,13.1550098662574,"250(pre)"
0.528888888888889,0.2017,4,0.852418309911967,62.4940109906134,19.8314328210213,"250(pre)"
0.793333333333333,0.247166666666667,7.33333333333333,0.45395062262643,23.6638030908652,29.6695886716116,"250(pre)"
1.13527777777778,0.285533333333333,9.33333333333333,0.62312287113773,52.9191397993826,32.6873686668223,"250(pre)"
1.4,0.332633333333333,13.3333333333333,0.512116454017158,56.9018282241287,40.0841767712196,"250(pre)"
1.66416666666667,0.377633333333333,18.3333333333333,0.361495114419676,76.7718156200604,48.5479742254391,"250(pre)"
1.92861111111111,0.413733333333333,26,0.300705199901423,70.0731468868565,62.8424105704157,"250(pre)"
2.19305555555556,0.446633333333333,33.6666666666667,0.238447099140832,59.3292545255626,75.378759608926,"250(pre)"
2.45722222222222,0.474766666666667,40.6666666666667,0.190097804199261,50.4449480417035,85.6561117742049,"250(pre)"
2.72166666666667,0.498633333333333,47,0.106790316244001,32.8974907860666,94.2576375426165,"250(pre)"
2.98583333333333,0.5127,51.3333333333333,0.0415496801412201,17.2099266857123,100.123529029322,"250(pre)"
3.25027777777778,0.518333333333333,53.6666666666667,0.0391526385473793,24.31840903564,103.536977491961,"250(pre)"
3.51472222222222,0.5237,57,0.0322866476038915,12.047256568616,108.840939469162,"250(pre)"
3.77888888888889,0.528166666666667,58.6666666666667,0.0405716088896899,-7.15969568641595,111.076049226885,"250(pre)"
4.04333333333333,0.533833333333333,57.6666666666667,0.0408922628726422,7.09114385074717,108.023727755229,"250(pre)"
4.3075,0.5396,58.6666666666667,0.0492895453214645,14.0159844516013,108.722510501606,"250(pre)"
4.57194444444444,0.546633333333333,60.6666666666667,0.0496298631735457,6.92509718700628,110.982376974206,"250(pre)"
4.83611111111111,0.5538,61.6666666666667,0.0534883509199991,11.3805001957447,111.351871915252,"250(pre)"
5.10055555555556,0.561633333333333,63.3333333333333,0.0430916030724709,2.24435432669117,112.766336281085,"250(pre)"
5.365,0.568033333333333,63.6666666666667,0.0315438901576586,4.4428014306561,112.08262425914,"250(pre)"
5.62916666666667,0.572766666666667,64.3333333333333,0.0303700599136234,4.40145795849623,112.32031659198,"250(pre)"
5.89361111111111,0.577366666666667,65,0.0382460924786876,0,112.580105074765,"250(pre)"
6.15777777777778,0.5832,65,0.0242072137496976,6.48407511152608,111.454046639232,"250(pre)"
6.42222222222222,0.586933333333333,66,0.0300665472913378,0,112.448886869605,"250(pre)"
6.68666666666667,0.5916,66,0.0317803614429564,10.664550819784,111.561866125761,"250(pre)"
6.95083333333333,0.596566666666667,67.6666666666667,0.0166921548750251,0,113.426831312511,"250(pre)"
7.21527777777778,0.5992,67.6666666666667,0.0172680292966867,4.21171446260623,112.928348909657,"250(pre)"
7.47944444444444,0.601933333333333,68.3333333333333,0.0257573402602811,2.09409270408801,113.523092258279,"250(pre)"
7.74388888888889,0.606033333333333,68.6666666666667,0.0251670989060054,4.15985105884381,113.305098729443,"250(pre)"
8.00833333333333,0.610066666666667,69.3333333333333,0.0252338352637331,6.20504145829502,113.648781553929,"250(pre)"
